	id	merge_region	merge_len	num_region	eccdna_status	numreads	totalbase	coverage	consensus_len	consensus_status	eccID
7856	ec7857	chr15:25558442-25559342_-	901	1	cyclic	1	11617	12.89	901	No_indel	7857
7857	ec7858	chr16:46925930-46926720_+	791	1	cyclic	5	8068	10.2	791	No_indel	7858
7858	ec7859	chr4:107218337-107218858_+	522	1	cyclic	1	2576	4.93	521	Deletion	7859
7859	ec7860	chr13:27339116-27342256_-	3141	1	cyclic	11	28156	8.96	3145	Insertion	7860
7860	ec7861	chr8:35605949-35606731_-	783	1	cyclic	3	9550	12.2	783	No_indel	7861
7861	ec7862	chr2:31350368-31352130_+	1763	1	cyclic	1	27999	15.88	1763	No_indel	7862
7862	ec7863	chr13:38073502-38077427_-	3926	1	cyclic	14	23948	6.1	3937	Insertion	7863
7863	ec7864	chr7:117500603-117505631_-	5029	1	cyclic	7	32504	6.46	5034	Insertion	7864
7865	ec7866	chr4:63170300-63178629_-	8330	1	cyclic	9	39261	4.71	8392	Insertion	7866
7866	ec7867	chr2:67062442-67065511_+	3070	1	cyclic	1	21349	6.95	3068	Deletion	7867
7867	ec7868	chr3:131603964-131605228_+	1265	1	cyclic	1	10073	7.96	1265	No_indel	7868
7868	ec7869	chr14:39768164-39771916_-	3753	1	cyclic	6	24021	6.4	3755	Insertion	7869
7869	ec7870	chr10:10022158-10022808_-	651	1	cyclic	2	15790	24.25	651	No_indel	7870
7870	ec7871	chr15:72833086-72834649_-	1564	1	cyclic	10	24968	15.96	1563	Deletion	7871
7871	ec7872	chr5:4718501-4719433_-	933	1	cyclic	1	9212	9.87	933	No_indel	7872
7872	ec7873	chr17:23856689-23857377_+	689	1	cyclic	1	8777	12.74	690	Insertion	7873
7873	ec7874	chr11:55021131-55022318_+	1188	1	cyclic	6	15662	13.18	1188	No_indel	7874
7874	ec7875	chr13:113243787-113256131_-	12345	1	cyclic	33	96773	7.84	12363	Insertion	7875
7875	ec7876	chr5:31642358-31644022_-	1665	1	cyclic	5	12149	7.3	1668	Insertion	7876
7876	ec7877	chr16:61934635-61934931_-	297	1	cyclic	5	3841	12.93	297	No_indel	7877
7877	ec7878	chr3:101293299-101294028_-	730	1	cyclic	6	16509	22.62	730	No_indel	7878
7878	ec7879	chr1:182785504-182786318_-	815	1	cyclic	7	25304	31.05	815	No_indel	7879
7879	ec7880	chr4:142773517-142774822_+	1306	1	cyclic	6	16504	12.64	1310	Insertion	7880
7880	ec7881	chr6:113745279-113746023_+	745	1	cyclic	2	10531	14.14	745	No_indel	7881
7881	ec7882	chr17:72730997-72734266_-	3270	1	cyclic	7	22627	6.92	3278	Insertion	7882
7882	ec7883	chr2:44384816-44386118_+	1303	1	cyclic	1	10289	7.9	1303	No_indel	7883
7883	ec7884	chr12:34430753-34431129_+	377	1	cyclic	1	5265	13.97	377	No_indel	7884
7884	ec7885	chr14:79902538-79902948_+	411	1	cyclic	1	5633	13.71	411	No_indel	7885
7885	ec7886	chr15:56491107-56492037_+	931	1	cyclic	2	16424	17.64	930	Deletion	7886
7886	ec7887	chr15:7262515-7267644_-	5130	1	cyclic	5	54762	10.67	5132	Insertion	7887
7887	ec7888	chr7:44665006-44666015_-	1010	1	cyclic	6	23691	23.46	1012	Insertion	7888
7888	ec7889	chr5:13208023-13208426_+	404	1	cyclic	1	3213	7.95	404	No_indel	7889
7889	ec7890	chr1:90526163-90527613_+	1451	1	cyclic	2	12236	8.43	1451	No_indel	7890
7891	ec7892	chr11:83620471-83622034_-	1564	1	cyclic	10	18741	11.98	1564	No_indel	7892
7892	ec7893	chr10:29166452-29166655_+	204	1	cyclic	2	5511	27.01	203	Deletion	7893
7893	ec7894	chr8:5409789-5416859_-	7071	1	cyclic	16	72722	10.28	7073	Insertion	7894
7894	ec7895	chr16:31824610-31832649_-	8040	1	cyclic	25	65572	8.16	8049	Insertion	7895
7895	ec7896	chr6:75856875-75858718_+	1844	1	cyclic	2	9016	4.89	1847	Insertion	7896
7896	ec7897	chr3:122916634-122920704_-	4071	1	cyclic	10	34063	8.37	4077	Insertion	7897
7897	ec7898	chr7:13319521-13320786_+	1266	1	cyclic	2	18843	14.88	1343	Insertion	7898
7898	ec7899	chr3:67525993-67526387_-	395	1	cyclic	4	4191	10.61	396	Insertion	7899
7899	ec7900	chrX:33066284-33075362_-	9079	1	cyclic	9	32016	3.53	9092	Insertion	7900
7900	ec7901	chr4:124437578-124439325_-	1748	1	cyclic	3	12282	7.03	1753	Insertion	7901
7901	ec7902	chr17:21966109-21968288_-	2180	1	cyclic	3	13179	6.05	2181	Insertion	7902
7902	ec7903	chr7:118968567-118969068_-	502	1	cyclic	1	3966	7.9	502	No_indel	7903
7903	ec7904	chr14:5075719-5082118_-	6400	1	cyclic	68	212366	33.18	6406	Insertion	7904
7904	ec7905	chr4:15660654-15661017_+	364	1	cyclic	1	1910	5.25	364	No_indel	7905
7905	ec7906	chr6:109747169-109750088_+	2920	1	cyclic	5	12170	4.17	2915	Deletion	7906
7906	ec7907	chr6:127376565-127376917_-	353	1	cyclic	1	5244	14.86	352	Deletion	7907
7907	ec7908	chr15:3854113-3855161_-	1049	1	cyclic	1	45849	43.71	1050	Insertion	7908
7908	ec7909	chr9:55258189-55265871_-	7683	1	cyclic	27	71574	9.32	7683	No_indel	7909
7909	ec7910	chr10:61447600-61449661_-	2062	1	cyclic	2	8496	4.12	2062	No_indel	7910
7910	ec7911	chr11:75715548-75715982_-	435	1	cyclic	1	5626	12.93	435	No_indel	7911
7911	ec7912	chr6:126300146-126302247_-	2102	1	cyclic	4	11167	5.31	2105	Insertion	7912
7912	ec7913	chr14:46701091-46702324_+	1234	1	cyclic	5	13973	11.32	1235	Insertion	7913
7913	ec7914	chr3:68083166-68086318_-	3153	1	cyclic	8	14994	4.76	3157	Insertion	7914
7914	ec7915	chr2:127730508-127731766_+	1259	1	cyclic	4	8398	6.67	1261	Insertion	7915
7915	ec7916	chr5:138744433-138747004_-	2572	1	cyclic	12	43664	16.98	2572	No_indel	7916
7916	ec7917	chr1:63234539-63240989_-	6451	1	cyclic	8	36542	5.66	6460	Insertion	7917
7917	ec7918	chr5:115021073-115022422_+	1350	1	cyclic	3	12493	9.25	1352	Insertion	7918
7918	ec7919	chr1:82223872-82230234_-	6363	1	cyclic	11	19175	3.01	6385	Insertion	7919
7919	ec7920	chr10:67672779-67676747_-	3969	1	cyclic	3	20868	5.26	3971	Insertion	7920
7920	ec7921	chr6:66765372-66766087_-	716	1	cyclic	3	7865	10.98	716	No_indel	7921
7921	ec7922	chr7:54538842-54543918_-	5077	1	cyclic	6	31953	6.29	5064	Deletion	7922
7922	ec7923	chr15:36955260-36955992_-	733	1	cyclic	2	4706	6.42	732	Deletion	7923
7923	ec7924	chr7:15529849-15539192_+	9344	1	cyclic	6	69005	7.38	9346	Insertion	7924
7924	ec7925	chr1:5860423-5869997_-	9575	1	cyclic	9	47775	4.99	9582	Insertion	7925
7925	ec7926	chr7:121873645-121876694_-	3050	1	cyclic	3	21589	7.08	3050	No_indel	7926
7926	ec7927	chr10:114899349-114900582_-	1234	1	cyclic	5	48154	39.02	1238	Insertion	7927
7927	ec7928	chr17:47635550-47636141_-	592	1	cyclic	1	7077	11.95	595	Insertion	7928
7928	ec7929	chr6:29928556-29929624_-	1069	1	cyclic	4	9790	9.16	1069	No_indel	7929
7929	ec7930	chr14:49314882-49315871_-	990	1	cyclic	7	10449	10.55	990	No_indel	7930
7930	ec7931	chr6:101046846-101047586_-	741	1	cyclic	1	5158	6.96	741	No_indel	7931
7931	ec7932	chr1:176377483-176377968_+	486	1	cyclic	1	12271	25.25	486	No_indel	7932
7932	ec7933	chr8:10715332-10715718_+	387	1	cyclic	2	9766	25.24	388	Insertion	7933
7933	ec7934	chr7:122231354-122232493_+	1140	1	cyclic	3	19031	16.69	1137	Deletion	7934
7934	ec7935	chr7:58812178-58821670_-	9493	1	cyclic	31	108846	11.47	9500	Insertion	7935
7935	ec7936	chr12:70033698-70034082_-	385	1	cyclic	4	17478	45.4	386	Insertion	7936
7936	ec7937	chr12:5174537-5175677_-	1141	1	cyclic	1	13543	11.87	1142	Insertion	7937
7937	ec7938	chr4:107243580-107246464_+	2885	1	cyclic	3	34651	12.01	2885	No_indel	7938
7938	ec7939	chr6:106544220-106549157_-	4938	1	cyclic	7	25137	5.09	4933	Deletion	7939
7939	ec7940	chr3:107373355-107376180_+	2826	1	cyclic	3	25539	9.04	2826	No_indel	7940
7940	ec7941	chr4:43634812-43635476_+	665	1	cyclic	2	22511	33.85	665	No_indel	7941
7941	ec7942	chr1:136433491-136436260_-	2770	1	cyclic	8	26112	9.43	2769	Deletion	7942
7942	ec7943	chr1:87009014-87009661_-	648	1	cyclic	2	4664	7.2	648	No_indel	7943
7943	ec7944	chr17:47427242-47427747_-	506	1	cyclic	2	5881	11.62	504	Deletion	7944
7944	ec7945	chr4:62856760-62857454_-	695	1	cyclic	4	10476	15.07	695	No_indel	7945
7945	ec7946	chr15:5961892-5963252_-	1361	1	cyclic	4	8886	6.53	1361	No_indel	7946
7946	ec7947	chr12:65579190-65579792_-	603	1	cyclic	1	8260	13.7	603	No_indel	7947
7947	ec7948	chr1:45847266-45855774_-	8509	1	cyclic	7	36902	4.34	8550	Insertion	7948
7948	ec7949	chr3:45989319-45999770_-	10452	1	cyclic	7	43055	4.12	10478	Insertion	7949
7949	ec7950	chr15:17303610-17304980_-	1371	1	cyclic	7	29003	21.15	1372	Insertion	7950
7950	ec7951	chr8:127420065-127425825_-	5761	1	cyclic	17	28330	4.92	5790	Insertion	7951
7951	ec7952	chr10:71199986-71200660_+	675	1	cyclic	1	16061	23.79	675	No_indel	7952
7952	ec7953	chrX:159957507-159958081_+	575	1	cyclic	3	12941	22.51	575	No_indel	7953
7953	ec7954	chr2:25737633-25739991_-	2359	1	cyclic	5	15689	6.65	2361	Insertion	7954
7954	ec7955	chr9:103086974-103088798_-	1825	1	cyclic	2	7660	4.2	1828	Insertion	7955
7955	ec7956	chr18:36005600-36013209_-	7610	1	cyclic	6	33432	4.39	7654	Insertion	7956
7956	ec7957	chr17:20462868-20463208_-	341	1	cyclic	2	2646	7.76	341	No_indel	7957
7957	ec7958	chr8:40655192-40655718_-	527	1	cyclic	1	3176	6.03	528	Insertion	7958
7958	ec7959	chr15:37635761-37637046_-	1286	1	cyclic	2	7701	5.99	1287	Insertion	7959
7959	ec7960	chr18:68818209-68819512_+	1304	1	cyclic	6	12774	9.8	1304	No_indel	7960
7960	ec7961	chr6:26157911-26163912_+	6002	1	cyclic	11	35044	5.84	6005	Insertion	7961
7961	ec7962	chr16:91735132-91736097_+	966	1	cyclic	2	14923	15.45	967	Insertion	7962
7962	ec7963	chr3:5513794-5514696_-	903	1	cyclic	2	8855	9.81	903	No_indel	7963
7963	ec7964	chr10:100983180-100985111_-	1932	1	cyclic	3	8583	4.44	1933	Insertion	7964
7964	ec7965	chr14:19412137-19412707_+	571	1	cyclic	1	4530	7.93	571	No_indel	7965
7965	ec7966	chr11:113595714-113597190_+	1477	1	cyclic	3	8289	5.61	1486	Insertion	7966
7966	ec7967	chr19:60142050-60142441_-	392	1	cyclic	3	3299	8.42	392	No_indel	7967
7967	ec7968	chr5:129728358-129730592_+	2235	1	cyclic	14	20509	9.18	2248	Insertion	7968
7968	ec7969	chr2:172460561-172461563_+	1003	1	cyclic	1	31561	31.47	1003	No_indel	7969
7969	ec7970	chr15:41378389-41380151_-	1763	1	cyclic	1	10547	5.98	1763	No_indel	7970
7970	ec7971	chr9:8965571-8972508_-	6938	1	cyclic	16	32609	4.7	6938	No_indel	7971
7971	ec7972	chr3:154099062-154100865_+	1804	1	cyclic	2	15249	8.45	1807	Insertion	7972
7972	ec7973	chr2:151824658-151825351_-	694	1	cyclic	2	5732	8.26	694	No_indel	7973
7973	ec7974	chr10:103382393-103383328_-	936	1	cyclic	2	14650	15.65	937	Insertion	7974
7974	ec7975	chr11:114260448-114260655_+	208	1	cyclic	2	8711	41.88	209	Insertion	7975
7975	ec7976	chr6:116968269-116968784_+,chr9:29853595-29853991_+	913	2	cyclic	1	7254	7.95	913	No_indel	7976
7976	ec7977	chr9:99429746-99430108_-	363	1	cyclic	1	2833	7.8	363	No_indel	7977
7977	ec7978	chr3:131364299-131365366_-	1068	1	cyclic	3	7326	6.86	1069	Insertion	7978
7978	ec7979	chr15:44672835-44673556_+	722	1	cyclic	4	16849	23.34	722	No_indel	7979
7979	ec7980	chr1:191299241-191300246_-	1006	1	cyclic	6	29283	29.11	1006	No_indel	7980
7980	ec7981	chr16:63580329-63582328_+	2000	1	cyclic	2	22174	11.09	2002	Insertion	7981
7981	ec7982	chr18:12633542-12634208_-	667	1	cyclic	2	5119	7.67	667	No_indel	7982
7982	ec7983	chr4:117173427-117174133_+	707	1	cyclic	2	5755	8.14	707	No_indel	7983
7983	ec7984	chr18:51686416-51687300_+	885	1	cyclic	2	12766	14.42	888	Insertion	7984
7984	ec7985	chr2:62718166-62719829_-	1664	1	cyclic	4	20606	12.38	1664	No_indel	7985
7985	ec7986	chr16:13459658-13460757_+	1100	1	cyclic	2	9217	8.38	1101	Insertion	7986
7986	ec7987	chr7:20011337-20012678_+	1342	1	cyclic	2	14203	10.58	1342	No_indel	7987
7987	ec7988	chr2:31041306-31042925_+	1620	1	cyclic	6	9383	5.79	1620	No_indel	7988
7988	ec7989	chr2:151156618-151157412_+	795	1	cyclic	3	4865	6.12	795	No_indel	7989
7989	ec7990	chr17:78315385-78318056_-	2672	1	cyclic	4	15321	5.73	2676	Insertion	7990
7990	ec7991	chr17:47895940-47911745_-	15806	1	cyclic	26	96776	6.12	15882	Insertion	7991
7991	ec7992	chr9:108250369-108251358_+	990	1	cyclic	3	13011	13.14	990	No_indel	7992
7992	ec7993	chr8:26595157-26596269_-	1113	1	cyclic	4	7827	7.03	1112	Deletion	7993
7993	ec7994	chr12:26256605-26259739_+	3135	1	cyclic	9	32332	10.31	3136	Insertion	7994
7994	ec7995	chr14:64713679-64716655_-	2977	1	cyclic	5	15847	5.32	2980	Insertion	7995
7995	ec7996	chr5:107241245-107242269_-	1025	1	cyclic	2	13549	13.22	1027	Insertion	7996
7996	ec7997	chr14:119745174-119745373_+	200	1	cyclic	2	17513	87.56	200	No_indel	7997
7997	ec7998	chr19:15253860-15255037_-	1178	1	cyclic	1	7059	5.99	1178	No_indel	7998
7998	ec7999	chr5:16038761-16041810_-	3050	1	cyclic	6	20078	6.58	3054	Insertion	7999
7999	ec8000	chr9:21724362-21734246_-	9885	1	cyclic	23	91816	9.29	9894	Insertion	8000
8000	ec8001	chrX:116486240-116486870_+	631	1	cyclic	1	11212	17.77	631	No_indel	8001
8001	ec8002	chr7:128171882-128173772_-	1891	1	cyclic	3	25194	13.32	1891	No_indel	8002
8002	ec8003	chr6:117172350-117173225_+	876	1	cyclic	2	18118	20.68	876	No_indel	8003
8003	ec8004	chr6:96382293-96384459_-	2167	1	cyclic	3	28848	13.31	2172	Insertion	8004
8004	ec8005	chr8:128824707-128826454_-	1748	1	cyclic	2	27662	15.82	1750	Insertion	8005
8005	ec8006	chr9:36797506-36797902_+	397	1	cyclic	2	11450	28.84	397	No_indel	8006
8006	ec8007	chr3:88827119-88833925_-	6807	1	cyclic	23	103033	15.14	6822	Insertion	8007
8007	ec8008	chr7:138272530-138272876_+	347	1	cyclic	1	4688	13.51	347	No_indel	8008
8008	ec8009	chr14:79397199-79397552_+	354	1	cyclic	1	2808	7.93	355	Insertion	8009
8009	ec8010	chr3:21039397-21040054_-	658	1	cyclic	3	5228	7.95	659	Insertion	8010
8010	ec8011	chr2:48619709-48621700_-	1992	1	cyclic	5	10625	5.33	1994	Insertion	8011
8011	ec8012	chr3:134650746-134652480_+	1735	1	cyclic	3	11524	6.64	1734	Deletion	8012
8012	ec8013	chr8:64934025-64937870_-	3846	1	cyclic	13	32844	8.54	3847	Insertion	8013
8013	ec8014	chr6:86142751-86151136_+	8386	1	cyclic	7	49609	5.92	8391	Insertion	8014
8014	ec8015	chr18:16259837-16262210_-	2374	1	cyclic	5	15538	6.55	2375	Insertion	8015
8015	ec8016	chr14:70243312-70248689_-	5378	1	cyclic	10	48274	8.98	5380	Insertion	8016
8016	ec8017	chr15:3614948-3617995_-	3048	1	cyclic	4	20820	6.83	3053	Insertion	8017
8017	ec8018	chr5:142605678-142606361_-	684	1	cyclic	1	4078	5.96	685	Insertion	8018
8018	ec8019	chr6:93476326-93477260_-	935	1	cyclic	3	4613	4.93	935	No_indel	8019
8019	ec8020	chr1:119957522-119958082_-	561	1	cyclic	2	19241	34.3	564	Insertion	8020
8020	ec8021	chr15:80147244-80148077_-	834	1	cyclic	3	6418	7.7	834	No_indel	8021
8021	ec8022	chr2:57048455-57049566_-	1112	1	cyclic	2	6615	5.95	1112	No_indel	8022
8022	ec8023	chr11:63210468-63212254_-	1787	1	cyclic	4	14714	8.23	1787	No_indel	8023
8023	ec8024	chr3:75186175-75186705_+	531	1	cyclic	1	2768	5.21	531	No_indel	8024
8024	ec8025	chr3:149567832-149568406_+	575	1	cyclic	1	2905	5.05	576	Insertion	8025
8025	ec8026	chr10:34969303-34969507_-	205	1	cyclic	2	3480	16.98	205	No_indel	8026
8026	ec8027	chr14:46377074-46379468_-	2395	1	cyclic	6	13313	5.56	2412	Insertion	8027
8027	ec8028	chr9:85321759-85322323_+	565	1	cyclic	2	8012	14.18	565	No_indel	8028
8028	ec8029	chr9:100984076-100984678_+	603	1	cyclic	1	7286	12.08	608	Insertion	8029
8029	ec8030	chr7:96201235-96201996_+	762	1	cyclic	3	11851	15.55	769	Insertion	8030
8030	ec8031	chr10:66035504-66035857_-	354	1	cyclic	2	5637	15.92	354	No_indel	8031
8031	ec8032	chr6:133962493-133963648_-	1156	1	cyclic	1	7019	6.07	1177	Insertion	8032
8032	ec8033	chr2:43934655-43937983_+	3329	1	cyclic	1	27694	8.32	3329	No_indel	8033
8033	ec8034	chr13:35429963-35431798_-	1836	1	cyclic	4	13970	7.61	1837	Insertion	8034
8034	ec8035	chr10:97488056-97498315_-	10260	1	cyclic	22	73515	7.17	10273	Insertion	8035
8035	ec8036	chr11:98648481-98649254_-	774	1	cyclic	4	20864	26.96	774	No_indel	8036
8036	ec8037	chr15:42070403-42071600_+	1198	1	cyclic	2	9879	8.25	1199	Insertion	8037
8037	ec8038	chr3:85825052-85829826_-	4775	1	cyclic	8	38293	8.02	4781	Insertion	8038
8038	ec8039	chr11:22689344-22692314_-	2971	1	cyclic	2	21911	7.37	2972	Insertion	8039
8039	ec8040	chr12:17175069-17176009_+	941	1	cyclic	3	9259	9.84	941	No_indel	8040
8040	ec8041	chr18:76676028-76676411_+	384	1	cyclic	1	3830	9.97	384	No_indel	8041
8041	ec8042	chr16:27641353-27645649_-	4297	1	cyclic	3	39662	9.23	4298	Insertion	8042
8042	ec8043	chr2:87573175-87575531_-	2357	1	cyclic	4	18180	7.71	2357	No_indel	8043
8043	ec8044	chr15:83773303-83776800_+	3498	1	cyclic	5	34455	9.85	3503	Insertion	8044
8044	ec8045	chr10:10542491-10543883_-	1393	1	cyclic	3	11173	8.02	1394	Insertion	8045
8045	ec8046	chr9:21334803-21335762_-	960	1	cyclic	4	15498	16.14	962	Insertion	8046
8046	ec8047	chr11:72504696-72506160_+	1465	1	cyclic	1	11654	7.95	1466	Insertion	8047
8047	ec8048	chr16:80653110-80657315_+	4206	1	cyclic	4	24861	5.91	4212	Insertion	8048
8048	ec8049	chr7:70041021-70041415_+	395	1	cyclic	1	1962	4.97	396	Insertion	8049
8049	ec8050	chr4:128385286-128385993_+	708	1	cyclic	1	6969	9.84	707	Deletion	8050
8050	ec8051	chr9:120606375-120613473_-	7099	1	cyclic	14	29567	4.16	7128	Insertion	8051
8051	ec8052	chr2:120308377-120309012_+	636	1	cyclic	3	8309	13.06	634	Deletion	8052
8052	ec8053	chr2:37313762-37317320_-	3559	1	cyclic	9	18969	5.33	3565	Insertion	8053
8053	ec8054	chr6:114158282-114158842_+	561	1	cyclic	1	6143	10.95	561	No_indel	8054
8054	ec8055	chr9:101261162-101261605_+	444	1	cyclic	2	10413	23.45	444	No_indel	8055
8055	ec8056	chr15:32679910-32680262_+	353	1	cyclic	1	2347	6.65	353	No_indel	8056
8056	ec8057	chr18:73436240-73437105_-	866	1	cyclic	1	6010	6.94	867	Insertion	8057
8057	ec8058	chr17:63510689-63511360_-	672	1	cyclic	3	3924	5.84	672	No_indel	8058
8058	ec8059	chr9:110323757-110325232_-	1476	1	cyclic	6	15832	10.73	1478	Insertion	8059
8059	ec8060	chr10:98173555-98181111_-	7557	1	cyclic	10	55782	7.38	7568	Insertion	8060
8060	ec8061	chr16:92419319-92419781_-	463	1	cyclic	2	5605	12.11	464	Insertion	8061
8061	ec8062	chrX:73773230-73774338_-	1109	1	cyclic	3	4292	3.87	1109	No_indel	8062
8062	ec8063	chr7:109208889-109211656_-	2768	1	cyclic	3	18448	6.66	2769	Insertion	8063
8063	ec8064	chr14:23954987-23955770_+	784	1	cyclic	1	13707	17.48	784	No_indel	8064
8064	ec8065	chr7:55487965-55488420_+	456	1	cyclic	2	21519	47.19	456	No_indel	8065
8065	ec8066	chr18:40030512-40032922_-	2411	1	cyclic	13	23843	9.89	2411	No_indel	8066
8066	ec8067	chrX:6653280-6653986_-	707	1	cyclic	1	3653	5.17	708	Insertion	8067
8067	ec8068	chr3:110028744-110029847_+	1104	1	cyclic	2	28009	25.37	1105	Insertion	8068
8068	ec8069	chr11:108334915-108336349_-	1435	1	cyclic	3	21915	15.27	1435	No_indel	8069
8069	ec8070	chr5:136676615-136679313_-	2699	1	cyclic	7	42678	15.81	2700	Insertion	8070
8070	ec8071	chr10:60890779-60891129_-	351	1	cyclic	1	3410	9.72	351	No_indel	8071
8071	ec8072	chr5:17249215-17252831_+	3617	1	cyclic	2	28943	8.0	3617	No_indel	8072
8072	ec8073	chr2:119310306-119310679_-	374	1	cyclic	2	4001	10.7	373	Deletion	8073
8073	ec8074	chr4:117158916-117159622_-	707	1	cyclic	6	43390	61.37	708	Insertion	8074
8074	ec8075	chr10:21938358-21939129_+	772	1	cyclic	3	28882	37.41	771	Deletion	8075
8075	ec8076	chr18:38131689-38132083_-	395	1	cyclic	1	2351	5.95	395	No_indel	8076
8076	ec8077	chr16:22232960-22234855_+	1896	1	cyclic	1	19290	10.17	1896	No_indel	8077
8077	ec8078	chr8:72367379-72368607_+	1229	1	cyclic	3	9227	7.51	1247	Insertion	8078
8078	ec8079	chr6:98872940-98873884_-	945	1	cyclic	5	10136	10.73	945	No_indel	8079
8079	ec8080	chr7:113293292-113301223_-	7932	1	cyclic	11	27546	3.47	7971	Insertion	8080
8080	ec8081	chr5:36260017-36261131_-	1115	1	cyclic	3	8157	7.32	1115	No_indel	8081
8081	ec8082	chr6:79183662-79188917_-	5256	1	cyclic	16	33032	6.28	5262	Insertion	8082
8082	ec8083	chr14:77187287-77188470_-	1184	1	cyclic	2	7708	6.51	1185	Insertion	8083
8083	ec8084	chr7:3182120-3182487_-,chr7:3180679-3180985_-	675	2	cyclic	6	4201	6.22	674	Deletion	8084
8084	ec8085	chr1:119345419-119347195_-	1777	1	cyclic	7	33782	19.01	1779	Insertion	8085
8085	ec8086	chr15:5691307-5691690_+	384	1	cyclic	3	10617	27.65	384	No_indel	8086
8086	ec8087	chr5:22953789-22954176_+	388	1	cyclic	1	3830	9.87	386	Deletion	8087
8087	ec8088	chr5:110407029-110408501_+	1473	1	cyclic	3	12672	8.6	1477	Insertion	8088
8088	ec8089	chr5:78962420-78971573_-	9154	1	cyclic	19	45455	4.97	9170	Insertion	8089
8089	ec8090	chr13:72943379-72943959_-	581	1	cyclic	1	3468	5.97	581	No_indel	8090
8090	ec8091	chr6:97342187-97342655_+	469	1	cyclic	2	3119	6.65	469	No_indel	8091
8091	ec8092	chr9:31419130-31424720_-	5591	1	cyclic	13	30367	5.43	5594	Insertion	8092
8092	ec8093	chr8:22468273-22468705_+	433	1	cyclic	2	9339	21.57	433	No_indel	8093
8093	ec8094	chr4:8851852-8852756_+	905	1	cyclic	1	5369	5.93	905	No_indel	8094
8094	ec8095	chr1:43168029-43168464_+	436	1	cyclic	1	7784	17.85	436	No_indel	8095
8095	ec8096	chr14:55362419-55362890_+	472	1	cyclic	2	4673	9.9	472	No_indel	8096
8096	ec8097	chr7:122454888-122455140_-	253	1	cyclic	1	2035	8.04	254	Insertion	8097
8097	ec8098	chr3:54847548-54848574_+	1027	1	cyclic	3	5757	5.61	1028	Insertion	8098
8099	ec8100	chr4:121364290-121364667_+	378	1	cyclic	1	2887	7.64	378	No_indel	8100
8100	ec8101	chr13:113170554-113173454_-	2901	1	cyclic	2	12707	4.38	2903	Insertion	8101
8101	ec8102	chr9:46653993-46654610_-	618	1	cyclic	1	8532	13.81	618	No_indel	8102
8102	ec8103	chr6:7079202-7079939_-	738	1	cyclic	1	8783	11.9	737	Deletion	8103
8103	ec8104	chr2:86074710-86081794_-	7085	1	cyclic	12	46856	6.61	7091	Insertion	8104
8104	ec8105	chr18:54122398-54124110_-	1713	1	cyclic	7	9003	5.26	1716	Insertion	8105
8105	ec8106	chr1:17065749-17066114_+	366	1	cyclic	1	10688	29.2	366	No_indel	8106
8106	ec8107	chr3:74635557-74635946_+	390	1	cyclic	1	4942	12.67	390	No_indel	8107
8107	ec8108	chr14:96087233-96091877_-	4645	1	cyclic	13	43573	9.38	4612	Deletion	8108
8108	ec8109	chr10:6720051-6722095_+	2045	1	cyclic	5	15728	7.69	2046	Insertion	8109
8109	ec8110	chr17:87940438-87946616_-	6179	1	cyclic	12	41089	6.65	6182	Insertion	8110
8110	ec8111	chr12:108171153-108171756_+	604	1	cyclic	4	19679	32.58	604	No_indel	8111
8111	ec8112	chr5:134534018-134535155_-	1138	1	cyclic	1	8921	7.84	1138	No_indel	8112
8112	ec8113	chr14:18591954-18592998_+	1045	1	cyclic	1	5209	4.98	1046	Insertion	8113
8113	ec8114	chr7:68193259-68194144_-	886	1	cyclic	1	6915	7.8	885	Deletion	8114
8114	ec8115	chr6:91097490-91098723_-	1234	1	cyclic	3	7954	6.45	1235	Insertion	8115
8115	ec8116	chr5:22625034-22626175_-	1142	1	cyclic	1	9070	7.94	1142	No_indel	8116
8116	ec8117	chr10:61088818-61089174_+	357	1	cyclic	1	2138	5.99	357	No_indel	8117
8117	ec8118	chr9:107346908-107347437_+	530	1	cyclic	1	9479	17.88	530	No_indel	8118
8118	ec8119	chr4:149630479-149632220_-	1742	1	cyclic	5	30306	17.4	1742	No_indel	8119
8119	ec8120	chr1:142947236-142947824_+	589	1	cyclic	3	5576	9.47	589	No_indel	8120
8120	ec8121	chr6:98551097-98551391_-	295	1	cyclic	3	5860	19.86	295	No_indel	8121
8121	ec8122	chr10:74896780-74898581_+	1802	1	cyclic	5	20796	11.54	1801	Deletion	8122
8122	ec8123	chr2:160990911-160991647_+	737	1	cyclic	4	3765	5.11	737	No_indel	8123
8123	ec8124	chr2:75979473-75981526_+	2054	1	cyclic	3	9454	4.6	2055	Insertion	8124
8124	ec8125	chr5:66091758-66092431_-	674	1	cyclic	1	14634	21.71	674	No_indel	8125
8125	ec8126	chr13:27416182-27416567_-	386	1	cyclic	1	3033	7.86	386	No_indel	8126
8126	ec8127	chr10:32269505-32271061_-	1557	1	cyclic	1	12375	7.95	1557	No_indel	8127
8127	ec8128	chr19:6833570-6833838_-	269	1	cyclic	1	8549	31.78	269	No_indel	8128
8128	ec8129	chr2:156285166-156285718_-	553	1	cyclic	5	3651	6.6	562	Insertion	8129
8129	ec8130	chr14:32633056-32633559_-	504	1	cyclic	2	6029	11.96	504	No_indel	8130
8130	ec8131	chr16:44877517-44877995_+	479	1	cyclic	1	2761	5.76	480	Insertion	8131
